eth_mxn,Porcentage,Time
5279.97,0.0,15:08:14
5279.97,0.0,15:08:47
5279.97,0.0,15:09:20
5279.97,0.0,15:09:53
5279.97,0.0,15:10:25
5279.97,0.0,15:10:58
5250.0,-0.56761686,15:11:31
5250.0,0.0,15:12:04
5250.0,0.0,15:12:37
5250.0,0.0,15:13:10
5250.0,0.0,15:13:43
5250.0,0.0,15:14:16
5250.0,0.0,15:14:48
5250.0,0.0,15:15:21
5250.0,0.0,15:15:54
5201.03,-0.9327619,15:16:27
5201.03,0.0,15:17:00
5201.03,0.0,15:17:33
5280.0,1.5183531,15:18:06
5280.0,0.0,15:18:39
5201.84,-1.48030303,15:19:13
5201.84,0.0,15:19:45
5202.19,0.00672839,15:20:18
5202.19,0.0,15:20:51
5202.19,0.0,15:21:24
5202.19,0.0,15:21:56
5202.72,0.01018802,15:22:30
5202.72,0.0,15:23:03
5202.72,0.0,15:23:36
5280.0,1.48537688,15:24:09
5280.0,0.0,15:24:42
5280.0,0.0,15:25:15
5280.0,0.0,15:25:48
5210.23,-1.32140152,15:26:21
5210.23,0.0,15:26:54
5210.52,0.00556597,15:27:27
5210.52,0.0,15:28:00
5210.52,0.0,15:28:32
5210.52,0.0,15:29:05
5210.52,0.0,15:29:39
5211.31,0.01516163,15:30:12
5211.31,0.0,15:30:45
5211.31,0.0,15:31:18
5211.31,0.0,15:31:51
5211.31,0.0,15:32:24
5211.31,0.0,15:32:56
5211.31,0.0,15:33:29
5211.31,0.0,15:34:03
5211.31,0.0,15:34:36
5211.31,0.0,15:35:09
5211.31,0.0,15:35:42
5280.0,1.31809468,15:36:15
5280.0,0.0,15:36:48
5280.0,0.0,15:37:21
5280.0,0.0,15:37:54
5280.0,0.0,15:38:27
5259.0,-0.39772727,15:39:00
5259.0,0.0,15:39:33
5259.0,0.0,15:40:06
5259.0,0.0,15:40:40
5259.0,0.0,15:41:12
5212.0,-0.89370603,15:41:45
5212.0,0.0,15:42:19
5212.0,0.0,15:42:52
5259.0,0.90176516,15:43:24
5259.0,0.0,15:43:58
5259.0,0.0,15:44:30
5259.0,0.0,15:45:03
5259.0,0.0,15:45:36
5259.0,0.0,15:46:10
5259.0,0.0,15:46:42
5280.0,0.39931546,15:47:15
5280.0,0.0,15:47:48
5280.0,0.0,15:48:21
5280.0,0.0,15:48:54
5280.0,0.0,15:49:27
5280.0,0.0,15:50:00
5280.0,0.0,15:50:34
5280.0,0.0,15:51:06
5280.0,0.0,15:51:40
5280.0,0.0,15:52:13
5280.0,0.0,15:52:46
5280.0,0.0,15:53:20
5280.0,0.0,15:53:53
5280.0,0.0,15:54:26
5280.0,0.0,15:54:59
5280.0,0.0,15:55:32
5280.0,0.0,15:56:05
5280.0,0.0,15:56:38
5280.0,0.0,15:57:11
5280.0,0.0,15:57:44
5280.0,0.0,15:58:17
5280.0,0.0,15:58:50
5280.0,0.0,15:59:23
5280.0,0.0,15:59:55
5280.0,0.0,16:00:28
5280.0,0.0,16:01:01
5280.0,0.0,16:01:34
5212.54,-1.27765152,16:02:06
5212.54,0.0,16:02:40
5212.9,0.00690642,16:03:13
5280.0,1.28719139,16:03:46
5280.0,0.0,16:04:19
5280.0,0.0,16:04:52
5280.0,0.0,16:05:24
5280.0,0.0,16:05:57
5280.0,0.0,16:06:30
5280.0,0.0,16:07:03
5280.0,0.0,16:07:37
5213.25,-1.26420455,16:08:10
5213.25,0.0,16:08:43
5213.25,0.0,16:09:19
5213.25,0.0,16:09:52
5213.25,0.0,16:10:25
5213.25,0.0,16:10:57
5280.0,1.28039131,16:11:30
5280.0,0.0,16:12:03
5280.0,0.0,16:12:36
5280.0,0.0,16:13:10
5280.0,0.0,16:13:42
5280.0,0.0,16:14:15
5280.0,0.0,16:14:48
5280.0,0.0,16:15:21
5280.0,0.0,16:15:54
5280.0,0.0,16:16:27
5280.0,0.0,16:17:00
5280.0,0.0,16:17:33
5280.0,0.0,16:18:06
5280.0,0.0,16:18:39
5280.0,0.0,16:19:12
5280.0,0.0,16:19:45
5280.0,0.0,16:20:18
5280.0,0.0,16:20:51
5280.0,0.0,16:21:23
5280.0,0.0,16:21:57
5280.0,0.0,16:22:30
5280.0,0.0,16:23:03
5280.0,0.0,16:23:36
5280.0,0.0,16:24:10
5219.44,-1.1469697,16:24:43
5219.44,0.0,16:25:16
5219.44,0.0,16:25:49
5219.44,0.0,16:26:22
5219.44,0.0,16:26:55
5220.72,0.0245237,16:27:28
5220.72,0.0,16:28:01
5220.72,0.0,16:28:34
5220.72,0.0,16:29:07
5220.72,0.0,16:29:40
5220.72,0.0,16:30:13
5220.72,0.0,16:30:46
5220.72,0.0,16:31:19
5220.72,0.0,16:31:52
5280.0,1.13547557,16:32:25
5280.0,0.0,16:32:58
5280.0,0.0,16:33:31
5280.0,0.0,16:34:04
5280.0,0.0,16:34:37
5280.0,0.0,16:35:10
5280.0,0.0,16:35:42
5280.0,0.0,16:36:15
5280.0,0.0,16:36:49
5280.0,0.0,16:37:22
5280.0,0.0,16:37:54
5280.0,0.0,16:38:27
5280.0,0.0,16:39:00
5280.0,0.0,16:39:34
5280.0,0.0,16:40:07
5280.0,0.0,16:40:40
5280.0,0.0,16:41:13
5280.0,0.0,16:41:46
5280.0,0.0,16:42:18
5280.0,0.0,16:42:51
5280.0,0.0,16:43:24
5280.0,0.0,16:43:57
5280.0,0.0,16:44:30
5280.0,0.0,16:45:03
5280.0,0.0,16:45:36
5280.0,0.0,16:46:08
5280.0,0.0,16:46:42
5280.0,0.0,16:47:15
5280.0,0.0,16:47:48
5280.0,0.0,16:48:21
5219.87,-1.13882576,16:48:54
5219.87,0.0,16:49:27
5219.87,0.0,16:50:00
5219.87,0.0,16:50:33
5282.0,1.19025953,16:51:06
5282.0,0.0,16:51:40
5282.0,0.0,16:52:12
5282.0,0.0,16:52:45
5282.0,0.0,16:53:18
5282.0,0.0,16:53:51
5282.0,0.0,16:54:24
5282.0,0.0,16:54:57
5282.0,0.0,16:55:30
5282.0,0.0,16:56:03
5250.0,-0.60583112,16:56:36
5282.0,0.60952381,16:57:09
5282.0,0.0,16:57:42
5282.0,0.0,16:58:15
5282.0,0.0,16:58:49
5282.0,0.0,16:59:22
5282.0,0.0,16:59:55
5282.0,0.0,17:00:28
5282.0,0.0,17:01:01
5282.0,0.0,17:01:34
5282.0,0.0,17:02:08
5282.0,0.0,17:02:41
5282.0,0.0,17:03:14
5282.0,0.0,17:03:47
5282.0,0.0,17:04:20
5285.0,0.05679667,17:04:53
5285.0,0.0,17:05:26
5285.0,0.0,17:06:01
5285.0,0.0,17:06:34
5285.0,0.0,17:07:06
5285.0,0.0,17:07:39
5285.0,0.0,17:08:13
5285.0,0.0,17:08:47
5282.0,-0.05676443,17:09:20
5282.0,0.0,17:09:53
5282.0,0.0,17:10:26
5290.0,0.15145778,17:10:59
5290.0,0.0,17:11:32
5290.0,0.0,17:12:06
5290.0,0.0,17:12:39
5290.0,0.0,17:13:12
5290.0,0.0,17:13:45
5290.0,0.0,17:14:18
5290.0,0.0,17:14:50
5290.0,0.0,17:15:23
5290.0,0.0,17:15:57
5290.0,0.0,17:16:30
5290.0,0.0,17:17:04
5290.0,0.0,17:17:37
5290.0,0.0,17:18:09
5290.0,0.0,17:18:42
5290.0,0.0,17:19:16
5290.0,0.0,17:19:49
5290.0,0.0,17:20:22
5290.0,0.0,17:20:55
5290.0,0.0,17:21:27
5290.0,0.0,17:22:00
5260.0,-0.56710775,17:22:33
5260.0,0.0,17:23:07
5290.0,0.57034221,17:23:40
5290.0,0.0,17:24:13
5290.0,0.0,17:24:46
5290.0,0.0,17:25:19
5290.0,0.0,17:25:52
5290.0,0.0,17:26:25
5290.0,0.0,17:26:59
5290.0,0.0,17:27:32
5290.0,0.0,17:28:05
5290.0,0.0,17:28:39
5290.0,0.0,17:29:12
5290.0,0.0,17:29:46
5300.0,0.18903592,17:30:19
5260.0,-0.75471698,17:30:52
5260.0,0.0,17:31:25
5260.0,0.0,17:31:58
5300.0,0.76045627,17:32:31
5300.0,0.0,17:33:04
5300.0,0.0,17:33:38
5300.0,0.0,17:34:11
5300.0,0.0,17:34:45
5300.0,0.0,17:35:17
5300.0,0.0,17:35:50
5300.0,0.0,17:36:23
5300.0,0.0,17:36:56
5300.0,0.0,17:37:29
5300.0,0.0,17:38:02
5300.0,0.0,17:38:35
5300.0,0.0,17:39:07
5300.0,0.0,17:39:40
5300.0,0.0,17:40:13
5300.0,0.0,17:40:45
5300.0,0.0,17:41:19
5260.0,-0.75471698,17:41:52
5260.0,0.0,17:42:25
5212.13,-0.91007605,17:42:58
5212.28,0.0028779,17:43:31
5212.36,0.00153484,17:44:04
5212.52,0.00306963,17:44:37
5212.52,0.0,17:45:10
5299.53,1.66925019,17:45:43
5299.53,0.0,17:46:15
5299.53,0.0,17:46:49
5299.53,0.0,17:47:22
5299.53,0.0,17:47:54
5299.53,0.0,17:48:27
5299.53,0.0,17:49:00
5299.53,0.0,17:49:33
5299.53,0.0,17:50:06
5299.53,0.0,17:50:39
5300.0,0.00886871,17:51:11
5300.0,0.0,17:51:44
5300.0,0.0,17:52:17
5300.0,0.0,17:52:50
5300.0,0.0,17:53:23
5300.0,0.0,17:53:56
5300.0,0.0,17:54:29
5299.73,-0.00509434,17:55:02
5299.73,0.0,17:55:35
5299.73,0.0,17:56:08
5299.73,0.0,17:56:41
5299.73,0.0,17:57:13
5299.73,0.0,17:57:47
5299.73,0.0,17:58:20
5299.73,0.0,17:58:52
5299.73,0.0,17:59:25
5299.73,0.0,17:59:58
5299.73,0.0,18:00:31
5299.73,0.0,18:01:04
5299.73,0.0,18:01:38
5325.0,0.47681674,18:02:11
5250.11,-1.40638498,18:02:43
5250.11,0.0,18:03:16
5250.11,0.0,18:03:49
5214.12,-0.68550945,18:04:22
5214.12,0.0,18:04:55
5214.12,0.0,18:05:28
5214.12,0.0,18:06:01
5214.12,0.0,18:06:34
5215.1,0.01879512,18:07:07
5215.1,0.0,18:07:40
5215.1,0.0,18:08:14
5215.1,0.0,18:08:47
5215.1,0.0,18:09:20
5215.1,0.0,18:09:53
5215.1,0.0,18:10:26
5215.1,0.0,18:10:59
5215.1,0.0,18:11:32
5215.1,0.0,18:12:05
5215.1,0.0,18:12:39
5215.1,0.0,18:13:12
5215.1,0.0,18:13:45
5215.1,0.0,18:14:18
5215.1,0.0,18:14:50
5215.1,0.0,18:15:23
5322.8,2.06515695,18:15:56
5322.8,0.0,18:16:29
5322.8,0.0,18:17:02
5322.8,0.0,18:17:35
5322.8,0.0,18:18:08
5321.96,-0.01578117,18:18:41
5321.96,0.0,18:19:14
5321.96,0.0,18:19:48
5217.76,-1.95792528,18:20:20
5217.76,0.0,18:20:53
5217.81,0.00095827,18:21:29
5217.81,0.0,18:22:02
5321.04,1.97841623,18:22:36
5321.04,0.0,18:23:09
5321.04,0.0,18:23:41
5321.04,0.0,18:24:15
5321.04,0.0,18:24:48
5321.04,0.0,18:25:20
5321.04,0.0,18:25:53
5321.04,0.0,18:26:27
5217.85,-1.93928255,18:27:00
5217.85,0.0,18:27:33
5324.38,2.04164551,18:28:05
5324.38,0.0,18:28:39
5324.38,0.0,18:29:12
5324.38,0.0,18:29:45
5217.86,-2.00060852,18:30:17
5323.57,2.02592634,18:30:50
5323.57,0.0,18:31:23
5323.57,0.0,18:31:56
5217.86,-1.98569757,18:32:29
5217.86,0.0,18:33:01
5217.86,0.0,18:33:34
5217.86,0.0,18:34:08
5322.57,2.00676139,18:34:40
5322.57,0.0,18:35:13
5217.87,-1.96709484,18:35:46
5217.87,0.0,18:36:19
5217.87,0.0,18:36:52
5217.87,0.0,18:37:25
5217.87,0.0,18:37:58
5217.87,0.0,18:38:31
5217.87,0.0,18:39:03
5217.87,0.0,18:39:36
5217.87,0.0,18:40:09
5217.87,0.0,18:40:42
5320.57,1.96823608,18:41:16
5320.57,0.0,18:41:48
5320.57,0.0,18:42:21
5320.57,0.0,18:42:54
5320.57,0.0,18:43:27
5320.57,0.0,18:44:00
5320.57,0.0,18:44:33
5320.57,0.0,18:45:07
5320.57,0.0,18:45:40
5320.57,0.0,18:46:13
5230.0,-1.70226122,18:46:46
5230.0,0.0,18:47:19
5230.0,0.0,18:47:52
5230.0,0.0,18:48:25
5230.0,0.0,18:48:59
5230.0,0.0,18:49:31
5230.0,0.0,18:50:05
5230.0,0.0,18:50:38
5230.0,0.0,18:51:10
5230.0,0.0,18:51:43
5230.0,0.0,18:52:17
5230.0,0.0,18:52:50
5230.0,0.0,18:53:23
5230.0,0.0,18:53:56
5230.0,0.0,18:54:29
5230.0,0.0,18:55:02
5230.0,0.0,18:55:35
5230.0,0.0,18:56:09
5230.0,0.0,18:56:42
5312.88,1.58470363,18:57:15
5312.88,0.0,18:57:48
5312.88,0.0,18:58:20
5312.88,0.0,18:58:53
5312.88,0.0,18:59:26
5312.88,0.0,18:59:58
5312.88,0.0,19:00:31
5312.88,0.0,19:01:04
5225.01,-1.65390523,19:01:38
5225.01,0.0,19:02:11
5225.01,0.0,19:02:44
5225.01,0.0,19:03:17
5310.27,1.63176721,19:03:49
5310.27,-0.0,19:04:22
5310.27,-0.0,19:04:55
5310.27,-0.0,19:05:29
5310.27,-0.0,19:06:01
5225.0,-1.60575639,19:06:35
5306.75,1.5645933,19:07:08
5306.75,0.0,19:07:41
5225.0,-1.54049088,19:08:14
5225.0,0.0,19:08:47
5225.0,0.0,19:09:20
5225.03,0.00057416,19:09:53
5225.03,0.0,19:10:26
5225.03,0.0,19:10:58
5225.03,0.0,19:11:31
5225.01,-0.00038277,19:12:04
5225.01,0.0,19:12:37
5225.01,0.0,19:13:10
5225.01,0.0,19:13:43
5225.01,0.0,19:14:16
5225.01,0.0,19:14:49
5225.01,0.0,19:15:22
5225.01,0.0,19:15:55
5225.01,0.0,19:16:28
5225.01,0.0,19:17:01
5225.01,0.0,19:17:34
5302.18,1.47693497,19:18:07
5302.18,0.0,19:18:40
5302.18,0.0,19:19:12
5302.18,0.0,19:19:45
5302.18,0.0,19:20:18
5302.18,0.0,19:20:51
5302.18,0.0,19:21:24
5302.18,0.0,19:21:57
5225.01,-1.45543908,19:22:30
5225.01,0.0,19:23:03
5225.01,0.0,19:23:38
5300.52,1.4451647,19:24:11
5300.52,-0.0,19:24:43
5300.52,-0.0,19:25:16
5300.52,-0.0,19:25:49
5300.52,-0.0,19:26:22
5300.52,-0.0,19:26:55
5300.52,-0.0,19:27:28
5300.52,-0.0,19:28:01
5299.29,-0.02320527,19:28:34
5299.29,0.0,19:29:07
5216.32,-1.56568144,19:29:40
5216.32,0.0,19:30:13
5216.32,0.0,19:30:46
5216.32,0.0,19:31:19
5216.32,0.0,19:31:52
5216.32,0.0,19:32:25
5216.32,0.0,19:33:00
5216.32,0.0,19:33:33
5216.32,0.0,19:34:06
5221.11,0.09182719,19:34:39
5221.11,0.0,19:35:11
5221.11,0.0,19:35:44
5221.11,0.0,19:36:17
5221.11,0.0,19:36:50
5221.11,0.0,19:37:23
5221.11,0.0,19:37:55
5221.11,0.0,19:38:28
5221.11,0.0,19:39:01
5305.0,1.60674646,19:39:34
5305.0,0.0,19:40:07
5305.0,0.0,19:40:41
5305.0,0.0,19:41:13
5305.0,0.0,19:41:46
5305.0,0.0,19:42:19
5305.0,0.0,19:42:52
5305.0,0.0,19:43:24
5305.0,0.0,19:43:58
5305.0,0.0,19:44:31
5305.0,0.0,19:45:04
5305.0,0.0,19:45:37
5305.0,0.0,19:46:10
5305.0,0.0,19:46:43
5305.0,0.0,19:47:16
5305.0,0.0,19:47:49
5305.0,0.0,19:48:21
5305.0,0.0,19:48:54
5305.0,0.0,19:49:27
5305.0,0.0,19:50:00
5230.64,-1.40169651,19:50:33
5230.64,0.0,19:51:05
5230.64,0.0,19:51:39
5230.64,0.0,19:52:12
5230.64,0.0,19:52:45
5230.64,0.0,19:53:18
5230.64,0.0,19:53:51
5230.64,0.0,19:54:23
5230.64,0.0,19:54:56
5324.99,1.80379456,19:55:29
5324.99,0.0,19:56:02
5324.99,0.0,19:56:35
5324.99,0.0,19:57:09
5324.99,0.0,19:57:41
5324.99,0.0,19:58:14
5324.99,0.0,19:58:47
5324.99,0.0,19:59:20
5324.99,0.0,19:59:54
5324.99,0.0,20:00:27
5320.36,-0.08694852,20:00:59
5320.36,0.0,20:01:32
5320.36,0.0,20:02:05
5320.36,0.0,20:02:39
5320.36,0.0,20:03:12
5320.36,0.0,20:03:45
5320.36,0.0,20:04:18
