gnt_mxn,Porcentage,Time
1.9,0.0,02:31:52
1.9,0.0,02:32:25
1.9,0.0,02:32:58
1.89,-0.52631579,02:33:31
1.89,0.0,02:34:04
1.89,0.0,02:34:37
1.89,0.0,02:35:10
1.89,0.0,02:35:42
1.89,0.0,02:36:15
1.9,0.52910053,02:36:48
1.9,0.0,02:37:21
1.9,0.0,02:37:54
1.9,0.0,02:38:27
1.9,0.0,02:38:59
1.9,0.0,02:39:32
1.9,0.0,02:40:05
1.9,0.0,02:40:38
1.9,0.0,02:41:11
1.9,0.0,02:41:44
1.9,0.0,02:42:16
1.9,0.0,02:42:49
1.9,0.0,02:43:22
1.9,0.0,02:43:54
1.9,0.0,02:44:28
1.9,0.0,02:45:00
1.9,0.0,02:45:33
1.9,0.0,02:46:06
1.9,0.0,02:46:39
1.9,0.0,02:47:12
1.9,0.0,02:47:45
1.9,0.0,02:48:18
1.9,0.0,02:48:51
1.9,0.0,02:49:24
1.9,0.0,02:49:57
1.9,0.0,02:50:30
1.9,0.0,02:51:03
1.9,0.0,02:51:36
1.9,0.0,02:52:09
1.9,0.0,02:52:41
1.9,0.0,02:53:14
1.9,0.0,02:53:48
1.9,0.0,02:54:20
1.9,0.0,02:54:53
1.9,0.0,02:55:26
1.9,0.0,02:55:59
1.9,0.0,02:56:32
1.9,0.0,02:57:04
1.9,0.0,02:57:38
1.9,0.0,02:58:10
1.9,0.0,02:58:43
1.9,0.0,02:59:16
1.9,0.0,02:59:49
1.9,0.0,03:00:22
1.9,0.0,03:00:55
1.9,0.0,03:01:28
1.9,0.0,03:02:01
1.9,0.0,03:02:34
1.9,0.0,03:03:06
1.9,0.0,03:03:39
1.9,0.0,03:04:12
1.9,0.0,03:04:45
1.9,0.0,03:05:17
1.9,0.0,03:05:50
1.9,0.0,03:06:23
1.9,0.0,03:06:56
1.9,0.0,03:07:28
1.9,0.0,03:08:02
1.9,0.0,03:08:34
1.9,0.0,03:09:07
1.9,0.0,03:09:40
1.9,0.0,03:10:13
1.9,0.0,03:10:49
1.9,0.0,03:11:22
1.9,0.0,03:11:55
1.9,0.0,03:12:28
1.9,0.0,03:13:01
1.9,0.0,03:13:34
1.9,0.0,03:14:06
1.9,0.0,03:14:40
1.9,0.0,03:15:13
1.9,0.0,03:15:46
1.9,0.0,03:16:19
1.9,0.0,03:16:52
1.9,0.0,03:17:25
1.9,0.0,03:17:58
1.9,0.0,03:18:31
1.9,0.0,03:19:04
1.9,0.0,03:19:37
1.9,0.0,03:20:10
1.9,0.0,03:20:42
1.9,0.0,03:21:15
1.9,0.0,03:21:48
1.9,0.0,03:22:21
1.9,0.0,03:22:54
1.9,0.0,03:23:27
1.9,0.0,03:24:00
1.9,0.0,03:24:33
1.9,0.0,03:25:06
1.9,0.0,03:25:39
1.9,0.0,03:26:12
1.9,0.0,03:26:45
1.9,0.0,03:27:18
1.9,0.0,03:27:51
1.9,0.0,03:28:23
1.9,0.0,03:28:56
1.9,0.0,03:29:29
1.9,0.0,03:30:03
1.9,0.0,03:30:36
1.9,0.0,03:31:09
1.9,0.0,03:31:42
1.9,0.0,03:32:15
1.9,0.0,03:32:48
1.9,0.0,03:33:20
1.9,0.0,03:33:54
1.9,0.0,03:34:27
1.9,0.0,03:35:00
1.9,0.0,03:35:33
1.9,0.0,03:36:06
1.9,0.0,03:36:39
1.9,0.0,03:37:12
1.9,0.0,03:37:45
1.9,0.0,03:38:18
1.9,0.0,03:38:51
1.9,0.0,03:39:24
1.9,0.0,03:39:56
1.9,0.0,03:40:29
1.9,0.0,03:41:02
1.9,0.0,03:41:35
1.9,0.0,03:42:08
1.9,0.0,03:42:41
1.9,0.0,03:43:14
1.9,0.0,03:43:46
1.9,0.0,03:44:19
1.9,0.0,03:44:52
1.9,0.0,03:45:25
1.9,0.0,03:45:58
1.9,0.0,03:46:31
1.9,0.0,03:47:03
1.9,0.0,03:47:36
1.9,0.0,03:48:09
1.9,0.0,03:48:42
1.9,0.0,03:49:15
1.9,0.0,03:49:48
1.9,0.0,03:50:21
1.9,0.0,03:50:54
1.9,0.0,03:51:27
1.9,0.0,03:51:59
1.9,0.0,03:52:33
1.9,0.0,03:53:05
1.9,0.0,03:53:39
1.9,0.0,03:54:13
1.9,0.0,03:54:46
1.9,0.0,03:55:18
1.9,0.0,03:55:51
1.9,0.0,03:56:24
1.9,0.0,03:56:57
1.9,0.0,03:57:31
1.9,0.0,03:58:03
1.9,0.0,03:58:36
1.9,0.0,03:59:09
1.9,0.0,03:59:42
1.9,0.0,04:00:15
1.9,0.0,04:00:48
1.9,0.0,04:01:21
1.9,0.0,04:01:54
1.9,0.0,04:02:27
1.9,0.0,04:03:00
1.9,0.0,04:03:33
1.9,0.0,04:04:06
1.9,0.0,04:04:39
1.9,0.0,04:05:12
1.9,0.0,04:05:45
1.9,0.0,04:06:18
1.9,0.0,04:06:51
1.9,0.0,04:07:24
1.89,-0.52631579,04:07:56
1.89,0.0,04:08:30
1.89,0.0,04:09:03
1.89,0.0,04:09:36
1.89,0.0,04:10:09
1.89,0.0,04:10:42
1.89,0.0,04:11:14
1.89,0.0,04:11:47
1.89,0.0,04:12:20
1.89,0.0,04:12:54
1.89,0.0,04:13:27
1.89,0.0,04:13:59
1.89,0.0,04:14:33
1.89,0.0,04:15:05
1.89,0.0,04:15:39
1.89,0.0,04:16:12
1.89,0.0,04:16:46
1.89,0.0,04:17:19
1.89,0.0,04:17:52
1.89,0.0,04:18:25
1.89,0.0,04:18:57
1.89,0.0,04:19:30
1.89,0.0,04:20:03
1.89,0.0,04:20:36
1.89,0.0,04:21:09
1.89,0.0,04:21:42
1.89,0.0,04:22:15
1.89,0.0,04:22:48
1.89,0.0,04:23:21
1.89,0.0,04:23:54
1.89,0.0,04:24:27
1.89,0.0,04:25:00
1.89,0.0,04:25:33
1.89,0.0,04:26:06
1.89,0.0,04:26:39
1.89,0.0,04:27:12
1.89,0.0,04:27:46
1.89,0.0,04:28:19
1.89,0.0,04:28:52
1.89,0.0,04:29:24
1.89,0.0,04:29:57
1.89,0.0,04:30:30
1.89,0.0,04:31:03
1.89,0.0,04:31:36
1.89,0.0,04:32:09
1.89,0.0,04:32:42
1.89,0.0,04:33:15
1.89,0.0,04:33:48
1.89,0.0,04:34:21
1.89,0.0,04:34:54
1.89,0.0,04:35:27
1.89,0.0,04:36:00
1.89,0.0,04:36:32
1.89,0.0,04:37:05
1.89,0.0,04:37:38
1.89,0.0,04:38:11
1.89,0.0,04:38:45
1.89,0.0,04:39:17
1.89,0.0,04:39:50
1.89,0.0,04:40:23
1.89,0.0,04:40:56
1.89,0.0,04:41:28
1.89,0.0,04:42:02
1.89,0.0,04:42:35
1.89,0.0,04:43:08
1.89,0.0,04:43:41
1.89,0.0,04:44:14
1.89,0.0,04:44:47
1.89,0.0,04:45:20
1.89,0.0,04:45:53
1.89,0.0,04:46:26
1.89,0.0,04:46:59
1.89,0.0,04:47:32
1.89,0.0,04:48:04
1.89,0.0,04:48:37
1.89,0.0,04:49:10
1.89,0.0,04:49:44
1.89,0.0,04:50:16
1.89,0.0,04:50:49
1.89,0.0,04:51:22
1.89,0.0,04:51:56
1.89,0.0,04:52:28
1.89,0.0,04:53:01
1.89,0.0,04:53:35
1.89,0.0,04:54:08
1.89,0.0,04:54:41
1.89,0.0,04:55:14
1.89,0.0,04:55:47
1.89,0.0,04:56:19
1.89,0.0,04:56:53
1.89,0.0,04:57:25
1.89,0.0,04:57:59
1.89,0.0,04:58:32
1.89,0.0,04:59:05
1.89,0.0,04:59:38
1.89,0.0,05:00:11
1.89,0.0,05:00:44
1.89,0.0,05:01:17
1.89,0.0,05:01:50
1.89,0.0,05:02:23
1.89,0.0,05:02:56
1.89,0.0,05:03:29
1.89,0.0,05:04:01
1.89,0.0,05:04:35
1.89,0.0,05:05:08
1.89,0.0,05:05:41
1.89,0.0,05:06:15
1.89,0.0,05:06:47
1.89,0.0,05:07:20
1.89,0.0,05:07:53
1.89,0.0,05:08:27
1.89,0.0,05:08:59
1.89,0.0,05:09:32
1.89,0.0,05:10:05
1.89,0.0,05:10:38
1.89,0.0,05:11:11
1.89,0.0,05:11:44
1.89,0.0,05:12:17
1.89,0.0,05:12:51
1.89,0.0,05:13:24
1.89,0.0,05:13:57
1.89,0.0,05:14:30
1.89,0.0,05:15:02
1.89,0.0,05:15:36
1.89,0.0,05:16:09
1.89,0.0,05:16:42
1.89,0.0,05:17:15
1.89,0.0,05:17:48
1.89,0.0,05:18:21
1.89,0.0,05:18:54
1.89,0.0,05:19:27
1.89,0.0,05:19:59
1.89,0.0,05:20:33
1.89,0.0,05:21:06
1.89,0.0,05:21:39
1.89,0.0,05:22:12
1.89,0.0,05:22:49
1.89,0.0,05:23:22
1.89,0.0,05:23:54
1.89,0.0,05:24:27
1.89,0.0,05:25:00
1.89,0.0,05:25:33
1.89,0.0,05:26:05
1.89,0.0,05:26:39
1.89,0.0,05:27:12
1.89,0.0,05:27:45
1.89,0.0,05:28:17
1.89,0.0,05:28:50
1.89,0.0,05:29:23
1.89,0.0,05:29:56
1.89,0.0,05:30:29
1.89,0.0,05:31:02
1.89,0.0,05:31:35
1.89,0.0,05:32:07
1.89,0.0,05:32:40
1.89,0.0,05:33:13
1.89,0.0,05:33:47
1.89,0.0,05:34:19
1.89,0.0,05:34:53
1.89,0.0,05:35:25
1.89,0.0,05:35:58
1.89,0.0,05:36:31
1.89,0.0,05:37:04
1.89,0.0,05:37:36
1.89,0.0,05:38:10
1.89,0.0,05:38:43
1.89,0.0,05:39:16
1.89,0.0,05:39:48
1.89,0.0,05:40:21
1.89,0.0,05:40:54
1.89,0.0,05:41:27
1.89,0.0,05:42:00
1.89,0.0,05:42:33
1.89,0.0,05:43:06
1.89,0.0,05:43:39
1.89,0.0,05:44:12
1.89,0.0,05:44:46
1.89,0.0,05:45:19
1.89,0.0,05:45:52
1.89,0.0,05:46:25
1.89,0.0,05:46:57
1.89,0.0,05:47:30
1.89,0.0,05:48:03
1.89,0.0,05:48:36
1.89,0.0,05:49:09
1.89,0.0,05:49:43
1.89,0.0,05:50:15
1.89,0.0,05:50:48
1.89,0.0,05:51:21
1.89,0.0,05:51:54
1.89,0.0,05:52:26
1.89,0.0,05:53:00
1.89,0.0,05:53:33
1.89,0.0,05:54:06
1.89,0.0,05:54:39
1.89,0.0,05:55:12
1.89,0.0,05:55:44
1.89,0.0,05:56:17
1.89,0.0,05:56:51
1.89,0.0,05:57:23
1.89,0.0,05:57:57
1.89,0.0,05:58:29
1.89,0.0,05:59:02
1.89,0.0,05:59:35
1.89,0.0,06:00:07
1.89,0.0,06:00:40
1.89,0.0,06:01:13
1.89,0.0,06:01:46
1.89,0.0,06:02:19
1.89,0.0,06:02:52
1.89,0.0,06:03:24
1.89,0.0,06:03:57
1.89,0.0,06:04:30
1.89,0.0,06:05:03
1.89,0.0,06:05:36
1.89,0.0,06:06:09
1.89,0.0,06:06:42
1.89,0.0,06:07:14
1.89,0.0,06:07:47
1.89,0.0,06:08:20
1.89,0.0,06:08:52
1.89,0.0,06:09:25
1.89,0.0,06:09:58
1.89,0.0,06:10:31
1.89,0.0,06:11:03
1.89,0.0,06:11:37
1.89,0.0,06:12:09
1.89,0.0,06:12:43
1.89,0.0,06:13:16
1.89,0.0,06:13:49
1.89,0.0,06:14:21
1.89,0.0,06:14:54
1.92,1.58730159,06:15:28
1.92,0.0,06:16:01
1.92,0.0,06:16:34
1.92,0.0,06:17:07
1.92,0.0,06:17:40
1.92,0.0,06:18:13
1.92,0.0,06:18:46
1.92,0.0,06:19:19
1.92,0.0,06:19:52
1.92,0.0,06:20:24
1.92,0.0,06:20:57
1.92,0.0,06:21:30
1.92,0.0,06:22:03
1.92,0.0,06:22:35
1.92,0.0,06:23:08
1.92,0.0,06:23:41
1.92,0.0,06:24:14
1.92,0.0,06:24:47
1.92,0.0,06:25:19
1.92,0.0,06:25:53
1.92,0.0,06:26:26
1.92,0.0,06:26:58
1.92,0.0,06:27:32
1.92,0.0,06:28:05
1.92,0.0,06:28:39
1.92,0.0,06:29:12
1.92,0.0,06:29:44
1.92,0.0,06:30:18
1.92,0.0,06:30:51
1.92,0.0,06:31:24
1.92,0.0,06:31:57
1.92,0.0,06:32:31
1.92,0.0,06:33:04
1.92,0.0,06:33:37
1.92,0.0,06:34:10
1.92,0.0,06:34:43
1.92,0.0,06:35:16
1.92,0.0,06:35:48
1.92,0.0,06:36:22
1.92,0.0,06:36:55
1.92,0.0,06:37:27
1.92,0.0,06:38:00
1.92,0.0,06:38:34
1.92,0.0,06:39:07
1.92,0.0,06:39:41
1.92,0.0,06:40:13
1.92,0.0,06:40:47
1.92,0.0,06:41:19
1.92,0.0,06:41:53
1.92,0.0,06:42:26
1.92,0.0,06:42:58
1.92,0.0,06:43:31
1.92,0.0,06:44:04
1.92,0.0,06:44:37
1.92,0.0,06:45:10
1.92,0.0,06:45:44
1.92,0.0,06:46:16
1.92,0.0,06:46:49
1.92,0.0,06:47:22
1.92,0.0,06:47:55
1.92,0.0,06:48:28
1.92,0.0,06:49:01
1.92,0.0,06:49:34
1.92,0.0,06:50:07
1.92,0.0,06:50:41
1.92,0.0,06:51:14
1.92,0.0,06:51:47
1.92,0.0,06:52:20
1.92,0.0,06:52:53
1.92,0.0,06:53:26
1.92,0.0,06:53:59
