ltc_mxn,Porcentage,Time
2238.17,0.0,14:24:55
2230.0,-0.36503036,14:25:27
2230.0,0.0,14:26:00
2230.0,0.0,14:26:34
2230.0,0.0,14:27:06
2230.0,0.0,14:27:40
2230.0,0.0,14:28:12
2230.0,0.0,14:28:46
2215.07,-0.66950673,14:29:20
2215.07,0.0,14:29:53
2215.07,0.0,14:30:26
2215.07,0.0,14:30:59
2215.07,0.0,14:31:31
2215.07,0.0,14:32:04
2215.07,0.0,14:32:37
2215.07,0.0,14:33:10
2215.07,0.0,14:33:43
2215.07,0.0,14:34:16
2215.07,0.0,14:34:48
2215.07,0.0,14:35:22
2215.07,0.0,14:35:55
2215.07,0.0,14:36:27
2215.07,0.0,14:37:00
2215.07,0.0,14:37:33
2215.07,0.0,14:38:06
2215.07,0.0,14:38:39
2215.07,0.0,14:39:12
2215.07,0.0,14:39:45
2215.07,0.0,14:40:18
2215.07,0.0,14:40:51
2215.07,0.0,14:41:24
2215.07,0.0,14:41:57
2215.07,0.0,14:42:30
2229.8,0.66499027,14:43:02
2215.07,-0.66059736,14:43:35
2215.0,-0.00316017,14:44:08
2215.0,0.0,14:44:41
2215.0,0.0,14:45:13
2215.0,0.0,14:45:46
2215.0,0.0,14:46:19
2215.0,0.0,14:46:52
2215.0,0.0,14:47:25
2215.0,0.0,14:47:58
2215.0,0.0,14:48:31
2215.0,0.0,14:49:03
2215.0,0.0,14:49:36
2215.0,0.0,14:50:09
2220.0,0.22573363,14:50:42
2220.0,0.0,14:51:15
2220.0,0.0,14:51:47
2220.0,0.0,14:52:20
2220.0,0.0,14:52:53
2215.0,-0.22522523,14:53:26
2220.0,0.22573363,14:53:59
2220.0,0.0,14:54:31
2220.0,0.0,14:55:04
2220.0,0.0,14:55:37
2220.0,0.0,14:56:10
2220.0,0.0,14:56:43
2220.0,0.0,14:57:15
2220.0,0.0,14:57:48
2220.0,0.0,14:58:21
2220.0,0.0,14:58:54
2220.0,0.0,14:59:27
2220.0,0.0,15:00:00
2220.0,0.0,15:00:32
2220.0,0.0,15:01:05
2220.0,0.0,15:01:39
2220.0,0.0,15:02:12
2220.0,0.0,15:02:45
2229.82,0.44234234,15:03:18
2229.82,0.0,15:03:51
2229.82,0.0,15:04:24
2229.82,0.0,15:04:57
2229.82,0.0,15:05:29
2229.82,0.0,15:06:02
2229.82,0.0,15:06:35
2229.82,0.0,15:07:08
2229.82,0.0,15:07:41
2229.82,0.0,15:08:14
2229.82,0.0,15:08:47
2229.82,0.0,15:09:20
2229.82,0.0,15:09:53
2229.82,0.0,15:10:25
2229.82,0.0,15:10:58
2229.82,0.0,15:11:31
2229.82,0.0,15:12:04
2229.82,0.0,15:12:37
2229.82,0.0,15:13:10
2229.82,0.0,15:13:43
2229.82,0.0,15:14:16
2229.82,0.0,15:14:48
2229.82,0.0,15:15:21
2229.82,0.0,15:15:54
2229.82,0.0,15:16:27
2229.82,0.0,15:17:00
2229.82,0.0,15:17:33
2229.82,0.0,15:18:06
2229.82,0.0,15:18:39
2229.82,0.0,15:19:13
2229.82,0.0,15:19:45
2229.82,0.0,15:20:18
2229.82,0.0,15:20:51
2230.0,0.0080724,15:21:24
2230.0,0.0,15:21:56
2216.26,-0.6161435,15:22:30
2216.26,0.0,15:23:03
2216.26,0.0,15:23:36
2216.26,0.0,15:24:09
2216.26,0.0,15:24:42
2216.26,0.0,15:25:15
2216.26,0.0,15:25:48
2216.28,0.00090242,15:26:21
2216.28,0.0,15:26:54
2230.0,0.61905535,15:27:27
2230.0,0.0,15:28:00
2230.0,0.0,15:28:32
2230.0,0.0,15:29:05
2230.0,0.0,15:29:39
2230.0,0.0,15:30:12
2230.0,0.0,15:30:45
2230.0,0.0,15:31:18
2230.0,0.0,15:31:51
2230.0,0.0,15:32:24
2230.0,0.0,15:32:56
2230.0,0.0,15:33:29
2230.0,0.0,15:34:03
2230.0,0.0,15:34:36
2230.0,0.0,15:35:09
2230.0,0.0,15:35:42
2230.0,0.0,15:36:15
2247.54,0.78654709,15:36:48
2247.01,-0.02358134,15:37:21
2247.01,0.0,15:37:54
2247.01,0.0,15:38:27
2247.01,0.0,15:39:00
2247.01,0.0,15:39:33
2247.01,0.0,15:40:06
2247.01,0.0,15:40:40
2247.01,0.0,15:41:12
2247.01,0.0,15:41:45
2247.01,0.0,15:42:19
2247.01,0.0,15:42:52
2247.01,0.0,15:43:24
2247.01,0.0,15:43:58
2247.01,0.0,15:44:30
2247.01,0.0,15:45:03
2247.01,0.0,15:45:36
2247.01,0.0,15:46:10
2247.01,0.0,15:46:42
2216.38,-1.3631448,15:47:15
2216.38,0.0,15:47:48
2216.38,0.0,15:48:21
2249.1,1.47628114,15:48:54
2249.1,0.0,15:49:27
2249.1,0.0,15:50:00
2249.1,0.0,15:50:34
2249.1,0.0,15:51:06
2249.1,0.0,15:51:40
2249.1,0.0,15:52:13
2249.1,0.0,15:52:46
2249.1,0.0,15:53:20
2244.0,-0.22675737,15:53:53
2244.0,0.0,15:54:26
2244.0,0.0,15:54:59
2244.0,0.0,15:55:32
2244.0,0.0,15:56:05
2244.0,0.0,15:56:38
2244.0,0.0,15:57:11
2244.0,0.0,15:57:44
2244.0,0.0,15:58:17
2244.0,0.0,15:58:50
2244.0,0.0,15:59:23
2244.0,0.0,15:59:55
2244.0,0.0,16:00:28
2244.0,0.0,16:01:01
2244.0,0.0,16:01:34
2244.0,0.0,16:02:06
2244.0,0.0,16:02:40
2244.0,0.0,16:03:13
2244.0,0.0,16:03:46
2244.0,0.0,16:04:19
2244.0,0.0,16:04:52
2244.0,0.0,16:05:24
2244.0,0.0,16:05:57
2244.0,0.0,16:06:30
2244.0,0.0,16:07:03
2244.0,0.0,16:07:37
2244.0,0.0,16:08:10
2244.0,0.0,16:08:43
2244.0,0.0,16:09:19
2244.0,0.0,16:09:52
2244.0,0.0,16:10:25
2244.0,0.0,16:10:57
2244.0,0.0,16:11:30
2244.0,0.0,16:12:03
2244.0,0.0,16:12:36
2244.0,0.0,16:13:10
2244.0,0.0,16:13:42
2244.0,0.0,16:14:15
2244.0,0.0,16:14:48
2244.0,0.0,16:15:21
2244.0,0.0,16:15:54
2249.96,0.26559715,16:16:27
2249.96,0.0,16:17:00
2249.96,0.0,16:17:33
2249.96,0.0,16:18:06
2249.96,0.0,16:18:39
2249.84,-0.00533343,16:19:12
2249.84,0.0,16:19:45
2249.84,0.0,16:20:18
2249.84,0.0,16:20:51
2249.82,-0.00088895,16:21:23
2249.82,0.0,16:21:57
2249.82,0.0,16:22:30
2249.82,0.0,16:23:03
2249.82,0.0,16:23:36
2249.72,-0.0044448,16:24:10
2249.72,0.0,16:24:43
2249.72,0.0,16:25:16
2249.72,0.0,16:25:49
2249.72,0.0,16:26:22
2249.72,0.0,16:26:55
2249.72,0.0,16:27:28
2249.72,0.0,16:28:01
2249.72,0.0,16:28:34
2249.72,0.0,16:29:07
2249.72,0.0,16:29:40
2249.72,0.0,16:30:13
2249.72,0.0,16:30:46
2249.72,0.0,16:31:19
2249.12,-0.02666999,16:31:52
2249.12,0.0,16:32:25
2249.12,0.0,16:32:58
2249.12,0.0,16:33:31
2249.12,0.0,16:34:04
2249.12,0.0,16:34:37
2249.12,0.0,16:35:10
2249.12,0.0,16:35:42
2249.12,0.0,16:36:15
2249.12,0.0,16:36:49
2249.12,0.0,16:37:22
2249.12,0.0,16:37:54
2249.12,0.0,16:38:27
2249.12,0.0,16:39:00
2249.12,0.0,16:39:34
2249.12,0.0,16:40:07
2249.96,0.03734794,16:40:40
2249.96,0.0,16:41:13
2249.96,0.0,16:41:46
2249.96,0.0,16:42:18
2249.96,0.0,16:42:51
2249.96,0.0,16:43:24
2249.96,0.0,16:43:57
2249.96,0.0,16:44:30
2249.96,0.0,16:45:03
2249.96,0.0,16:45:36
2249.96,0.0,16:46:08
2249.96,0.0,16:46:42
2249.96,0.0,16:47:15
2249.96,0.0,16:47:48
2249.96,0.0,16:48:21
2249.96,0.0,16:48:54
2249.96,0.0,16:49:27
2249.96,0.0,16:50:00
2249.96,0.0,16:50:33
2249.96,0.0,16:51:06
2249.96,0.0,16:51:40
2249.96,0.0,16:52:12
2249.96,0.0,16:52:45
2249.96,0.0,16:53:18
2249.96,0.0,16:53:51
2249.96,0.0,16:54:24
2249.84,-0.00533343,16:54:57
2249.84,0.0,16:55:30
2249.84,0.0,16:56:03
2249.2,-0.02844647,16:56:36
2249.2,0.0,16:57:09
2222.54,-1.18531033,16:57:42
2222.54,0.0,16:58:15
2222.54,0.0,16:58:49
2235.0,0.56061983,16:59:22
2235.0,0.0,16:59:55
2235.0,0.0,17:00:28
2235.0,0.0,17:01:01
2235.0,0.0,17:01:34
2235.0,0.0,17:02:08
2235.0,0.0,17:02:41
2235.0,0.0,17:03:14
2235.0,0.0,17:03:47
2235.0,0.0,17:04:20
2235.0,0.0,17:04:53
2235.0,0.0,17:05:26
2235.0,0.0,17:06:01
2235.0,0.0,17:06:34
2235.0,0.0,17:07:06
2235.0,0.0,17:07:39
2235.0,0.0,17:08:13
2235.0,0.0,17:08:47
2235.0,0.0,17:09:20
2235.0,0.0,17:09:53
2235.0,0.0,17:10:26
2235.0,0.0,17:10:59
2235.0,0.0,17:11:32
2235.0,0.0,17:12:06
2235.0,0.0,17:12:39
2235.0,0.0,17:13:12
2235.0,0.0,17:13:45
2235.0,0.0,17:14:18
2235.0,0.0,17:14:50
2235.0,0.0,17:15:23
2235.0,0.0,17:15:57
2235.0,0.0,17:16:30
2235.0,0.0,17:17:04
2235.0,0.0,17:17:37
2235.0,0.0,17:18:09
2221.18,-0.61834452,17:18:42
2235.0,0.62219181,17:19:16
2235.0,0.0,17:19:49
2235.0,0.0,17:20:22
2235.0,0.0,17:20:55
2235.0,0.0,17:21:27
2235.0,0.0,17:22:00
2235.0,0.0,17:22:33
2235.0,0.0,17:23:07
2235.0,0.0,17:23:40
2221.19,-0.61789709,17:24:13
2221.19,0.0,17:24:46
2221.19,0.0,17:25:19
2221.19,0.0,17:25:52
2221.19,0.0,17:26:25
2221.19,0.0,17:26:59
2249.97,1.29570185,17:27:32
2221.46,-1.26712801,17:28:05
2221.64,0.00810278,17:28:39
2221.64,0.0,17:29:12
2221.95,0.01395366,17:29:46
2221.95,0.0,17:30:19
2221.95,0.0,17:30:52
2221.95,0.0,17:31:25
2221.95,0.0,17:31:58
2221.95,0.0,17:32:31
2249.97,1.26105448,17:33:04
2249.97,0.0,17:33:38
2211.01,-1.73157864,17:34:11
2211.01,0.0,17:34:45
2211.01,0.0,17:35:17
2211.01,0.0,17:35:50
2211.01,0.0,17:36:23
2211.01,0.0,17:36:56
2211.01,0.0,17:37:29
2211.01,0.0,17:38:02
2211.01,0.0,17:38:35
2213.06,0.09271781,17:39:07
2213.39,0.01491148,17:39:40
2213.78,0.01762003,17:40:13
2213.78,0.0,17:40:45
2213.78,0.0,17:41:19
2214.8,0.04607504,17:41:52
2214.8,0.0,17:42:25
2214.8,0.0,17:42:58
2214.8,0.0,17:43:31
2215.86,0.04785985,17:44:04
2215.95,0.00406163,17:44:37
2215.95,0.0,17:45:10
2215.95,0.0,17:45:43
2249.65,1.52079244,17:46:15
2249.92,0.01200187,17:46:49
2249.92,0.0,17:47:22
2249.92,0.0,17:47:54
2249.92,0.0,17:48:27
2249.92,0.0,17:49:00
2249.92,0.0,17:49:33
2249.9,-0.00088892,17:50:06
2249.9,0.0,17:50:39
2249.9,0.0,17:51:11
2249.8,-0.00444464,17:51:44
2249.81,0.00044448,17:52:17
2249.81,0.0,17:52:50
2249.81,0.0,17:53:23
2249.81,0.0,17:53:56
2249.81,0.0,17:54:29
2249.81,0.0,17:55:02
2249.81,0.0,17:55:35
2249.81,0.0,17:56:08
2249.81,0.0,17:56:41
2249.81,0.0,17:57:13
2248.99,-0.03644752,17:57:47
2248.99,0.0,17:58:20
2219.56,-1.30858741,17:58:52
2219.56,0.0,17:59:25
2219.56,0.0,17:59:58
2219.56,0.0,18:00:31
2219.56,0.0,18:01:04
2219.56,0.0,18:01:38
2219.56,0.0,18:02:11
2219.56,0.0,18:02:43
2219.56,0.0,18:03:16
2219.56,0.0,18:03:49
2219.56,0.0,18:04:22
2248.98,1.32548793,18:04:55
2248.98,0.0,18:05:28
2248.98,0.0,18:06:01
2248.98,0.0,18:06:34
2248.98,0.0,18:07:07
2224.62,-1.0831577,18:07:40
2224.96,0.01528351,18:08:14
2248.98,1.07956997,18:08:47
2248.98,0.0,18:09:20
2248.98,0.0,18:09:53
2248.98,0.0,18:10:26
2248.98,0.0,18:10:59
2248.98,0.0,18:11:32
2248.98,0.0,18:12:05
2248.98,0.0,18:12:39
2248.98,0.0,18:13:12
2248.98,0.0,18:13:45
2248.98,0.0,18:14:18
2248.99,0.00044465,18:14:50
2248.99,0.0,18:15:23
2248.99,0.0,18:15:56
2248.99,0.0,18:16:29
2248.99,0.0,18:17:02
2248.99,0.0,18:17:35
2248.99,0.0,18:18:08
2248.99,0.0,18:18:41
2248.99,0.0,18:19:14
2248.99,0.0,18:19:48
2248.99,0.0,18:20:20
2248.99,0.0,18:20:53
2248.99,0.0,18:21:29
2248.99,0.0,18:22:02
2248.99,0.0,18:22:36
2248.99,0.0,18:23:09
2248.99,0.0,18:23:41
2248.99,0.0,18:24:15
2218.62,-1.35038395,18:24:48
2218.62,0.0,18:25:20
2218.62,0.0,18:25:53
2218.62,0.0,18:26:27
2218.62,0.0,18:27:00
2218.62,0.0,18:27:33
2218.62,0.0,18:28:05
2220.4,0.08023005,18:28:39
2246.98,1.19708161,18:29:12
2246.98,0.0,18:29:45
2246.98,0.0,18:30:17
2246.98,0.0,18:30:50
2246.98,0.0,18:31:23
2246.98,0.0,18:31:56
2246.98,0.0,18:32:29
2216.52,-1.35559729,18:33:01
2216.52,0.0,18:33:34
2216.52,0.0,18:34:08
2216.52,0.0,18:34:40
2216.52,0.0,18:35:13
2216.52,0.0,18:35:46
2216.52,0.0,18:36:19
2216.52,0.0,18:36:52
2216.52,0.0,18:37:25
2218.47,0.08797575,18:37:58
2218.47,0.0,18:38:31
2218.47,0.0,18:39:03
2218.47,0.0,18:39:36
2218.47,0.0,18:40:09
2240.98,1.01466326,18:40:42
2240.98,0.0,18:41:16
2240.98,0.0,18:41:48
2240.98,0.0,18:42:21
2240.98,0.0,18:42:54
2240.98,0.0,18:43:27
2240.98,0.0,18:44:00
2211.14,-1.3315603,18:44:33
2211.15,0.00045226,18:45:07
2239.93,1.30158515,18:45:40
2211.15,-1.28486158,18:46:13
2211.15,0.0,18:46:46
2211.2,0.00226127,18:47:19
2211.17,-0.00135673,18:47:52
2211.17,0.0,18:48:25
2211.17,0.0,18:48:59
2211.17,0.0,18:49:31
2211.17,0.0,18:50:05
2211.17,0.0,18:50:38
2211.17,0.0,18:51:10
2211.17,0.0,18:51:43
2211.17,0.0,18:52:17
2211.17,0.0,18:52:50
2211.17,0.0,18:53:23
2211.17,0.0,18:53:56
2211.17,0.0,18:54:29
2211.17,0.0,18:55:02
2211.17,0.0,18:55:35
2213.5,0.10537408,18:56:09
2213.5,0.0,18:56:42
2213.5,0.0,18:57:15
2213.5,0.0,18:57:48
2213.5,0.0,18:58:20
2213.5,0.0,18:58:53
2213.5,0.0,18:59:26
2213.5,0.0,18:59:58
2213.5,0.0,19:00:31
2213.5,0.0,19:01:04
2213.5,0.0,19:01:38
2213.5,0.0,19:02:11
2213.5,0.0,19:02:44
2213.5,0.0,19:03:17
2213.5,0.0,19:03:49
2213.5,0.0,19:04:22
2213.5,0.0,19:04:55
2213.5,0.0,19:05:29
2213.5,0.0,19:06:01
2213.5,0.0,19:06:35
2213.5,0.0,19:07:08
2213.5,0.0,19:07:41
2213.5,0.0,19:08:14
2213.5,0.0,19:08:47
2213.5,0.0,19:09:20
2213.5,0.0,19:09:53
2213.5,0.0,19:10:26
2213.5,0.0,19:10:58
2213.5,0.0,19:11:31
2220.18,0.3017845,19:12:04
2241.73,0.97064202,19:12:37
2213.58,-1.2557266,19:13:10
2213.58,0.0,19:13:43
2213.58,0.0,19:14:16
2213.58,0.0,19:14:49
2241.47,1.25994995,19:15:22
2241.47,0.0,19:15:55
2241.73,0.01159953,19:16:28
2241.73,0.0,19:17:01
2241.73,0.0,19:17:34
2241.73,0.0,19:18:07
2241.73,0.0,19:18:40
2241.73,0.0,19:19:12
2214.58,-1.2111182,19:19:45
2213.55,-0.04650995,19:20:18
2213.55,0.0,19:20:51
2213.55,0.0,19:21:24
2213.55,0.0,19:21:57
2213.55,0.0,19:22:30
2213.55,0.0,19:23:03
2213.51,-0.00180705,19:23:38
2213.51,0.0,19:24:11
2213.51,0.0,19:24:43
2213.51,0.0,19:25:16
2213.51,0.0,19:25:49
2213.51,0.0,19:26:22
2213.51,0.0,19:26:55
2213.51,0.0,19:27:28
2213.51,0.0,19:28:01
2213.51,0.0,19:28:34
2213.52,0.00045177,19:29:07
2213.52,0.0,19:29:40
2213.52,0.0,19:30:13
2213.52,0.0,19:30:46
2213.52,0.0,19:31:19
2213.52,0.0,19:31:52
2213.52,0.0,19:32:25
2213.52,0.0,19:33:00
2213.52,0.0,19:33:33
2213.52,0.0,19:34:06
2213.52,0.0,19:34:39
2213.52,0.0,19:35:11
2213.52,0.0,19:35:44
2213.52,0.0,19:36:17
2213.52,0.0,19:36:50
2213.52,0.0,19:37:23
2213.52,0.0,19:37:55
2213.52,0.0,19:38:28
2213.52,0.0,19:39:01
2213.52,0.0,19:39:34
2213.52,0.0,19:40:07
2213.52,0.0,19:40:41
2213.52,0.0,19:41:13
2213.52,0.0,19:41:46
2213.52,0.0,19:42:19
2214.23,0.03207561,19:42:52
2214.23,0.0,19:43:24
2214.23,0.0,19:43:58
2214.23,0.0,19:44:31
2214.23,0.0,19:45:04
2214.23,0.0,19:45:37
2214.23,0.0,19:46:10
2214.23,0.0,19:46:43
2214.23,0.0,19:47:16
2214.23,0.0,19:47:49
2214.23,0.0,19:48:21
2214.23,0.0,19:48:54
2214.23,0.0,19:49:27
2214.23,0.0,19:50:00
2214.23,0.0,19:50:33
2214.23,0.0,19:51:05
2214.23,0.0,19:51:39
2214.23,0.0,19:52:12
2214.23,0.0,19:52:45
2214.23,0.0,19:53:18
2214.23,0.0,19:53:51
2214.23,0.0,19:54:23
2214.23,0.0,19:54:56
2214.23,0.0,19:55:29
2214.23,0.0,19:56:02
2214.23,0.0,19:56:35
2214.23,0.0,19:57:09
2214.23,0.0,19:57:41
2214.23,0.0,19:58:14
2215.21,0.04425918,19:58:47
2215.21,0.0,19:59:20
2215.21,0.0,19:59:54
2215.21,0.0,20:00:27
2215.21,0.0,20:00:59
2215.21,0.0,20:01:32
2215.21,0.0,20:02:05
2215.21,0.0,20:02:39
2230.0,0.66765679,20:03:12
2230.0,0.0,20:03:45
2241.72,0.52556054,20:04:18
2241.72,0.0,20:04:50
2241.72,0.0,20:05:23
2241.72,0.0,20:05:56
