bch_mxn,Porcentage,Time
8695.75,0.0,12:42:18
8695.75,0.0,12:42:51
8695.75,0.0,12:43:25
8695.75,0.0,12:43:58
8695.75,0.0,12:44:31
8695.75,0.0,12:45:04
8695.75,0.0,12:45:37
8695.75,0.0,12:46:10
8695.75,0.0,12:46:43
8691.62,-0.04749447,12:47:17
8691.46,-0.00184085,12:47:50
8691.46,0.0,12:48:23
8691.46,0.0,12:48:57
8691.46,0.0,12:49:29
8691.46,0.0,12:50:02
8555.07,-1.56924153,12:50:36
8555.07,0.0,12:51:09
8555.07,0.0,12:51:42
8555.07,0.0,12:52:15
8555.07,0.0,12:52:48
8555.07,0.0,12:53:21
8555.07,0.0,12:53:54
8555.07,0.0,12:54:28
8555.07,0.0,12:55:01
8555.07,0.0,12:55:34
8570.03,0.17486707,12:56:08
8570.03,0.0,12:56:41
8570.03,0.0,12:57:13
8686.0,1.35320413,12:57:47
8686.0,0.0,12:58:20
8686.0,0.0,12:58:53
8649.99,-0.41457518,12:59:26
8649.99,0.0,12:59:59
8649.99,0.0,13:00:32
8570.0,-0.92474095,13:01:05
8630.0,0.70011669,13:01:39
8630.0,0.0,13:02:12
8555.0,-0.86906141,13:02:45
8555.0,0.0,13:03:18
8555.0,0.0,13:03:51
8555.0,0.0,13:04:24
8555.0,0.0,13:04:57
8555.0,0.0,13:05:30
8555.0,0.0,13:06:03
8555.0,0.0,13:06:37
8555.0,0.0,13:07:09
8555.0,0.0,13:07:42
8555.0,0.0,13:08:16
8555.0,0.0,13:08:49
8555.0,0.0,13:09:22
8555.0,0.0,13:09:56
8555.0,0.0,13:10:29
8555.0,0.0,13:11:02
8555.0,0.0,13:11:34
8555.0,0.0,13:12:08
8555.0,0.0,13:12:40
8555.0,0.0,13:13:13
8555.0,0.0,13:13:46
8555.0,0.0,13:14:19
8555.0,0.0,13:14:52
8555.03,0.00035067,13:15:25
8555.03,0.0,13:15:59
8555.03,0.0,13:16:32
8555.03,0.0,13:17:05
8555.03,0.0,13:17:39
8555.03,0.0,13:18:12
8555.03,0.0,13:18:44
8555.03,0.0,13:19:17
8555.03,0.0,13:19:50
8555.03,0.0,13:20:23
8555.03,0.0,13:20:56
8673.76,1.3878385,13:21:29
8673.61,-0.00172935,13:22:02
8673.61,0.0,13:22:35
8673.61,0.0,13:23:08
8673.61,0.0,13:23:42
8673.61,0.0,13:24:15
8673.61,0.0,13:24:48
8673.61,0.0,13:25:21
8673.61,0.0,13:25:54
8570.0,-1.19454299,13:26:27
8673.55,1.20828471,13:27:00
8673.55,0.0,13:27:33
8673.55,0.0,13:28:06
8673.55,0.0,13:28:39
8570.0,-1.19385949,13:29:13
8570.0,0.0,13:29:45
8570.0,0.0,13:30:19
8570.0,0.0,13:30:52
8570.0,0.0,13:31:25
8570.0,0.0,13:31:58
8570.0,0.0,13:32:31
8570.0,0.0,13:33:04
8570.0,0.0,13:33:37
8570.0,0.0,13:34:10
8570.0,0.0,13:34:43
8570.0,0.0,13:35:17
8570.0,0.0,13:35:50
8672.9,1.20070012,13:36:23
8672.9,0.0,13:36:56
8672.9,0.0,13:37:29
8672.9,0.0,13:38:03
8672.9,0.0,13:38:35
8672.9,0.0,13:39:08
8672.9,0.0,13:39:41
8672.9,0.0,13:40:14
8672.9,0.0,13:40:46
8672.9,0.0,13:41:19
8672.9,0.0,13:41:54
8672.9,0.0,13:42:26
8672.9,0.0,13:42:59
8672.9,0.0,13:43:33
8672.9,0.0,13:44:06
8672.9,0.0,13:44:40
8672.9,0.0,13:45:13
8672.9,0.0,13:45:46
8672.9,0.0,13:46:18
8672.9,0.0,13:46:52
8672.9,0.0,13:47:25
8672.9,0.0,13:47:57
8672.9,0.0,13:48:31
8672.9,0.0,13:49:04
8672.9,0.0,13:49:38
8672.9,0.0,13:50:11
8672.9,0.0,13:50:44
8672.9,0.0,13:51:16
8672.9,0.0,13:51:49
8672.9,0.0,13:52:23
8672.9,0.0,13:52:56
8672.9,0.0,13:53:29
8672.9,0.0,13:54:02
8672.9,0.0,13:54:35
8672.9,0.0,13:55:08
8672.9,0.0,13:55:41
8672.07,-0.00957004,13:56:15
8650.0,-0.25449518,13:56:48
8650.0,0.0,13:57:24
8650.0,0.0,13:57:57
8650.0,0.0,13:58:31
8650.0,0.0,13:59:05
8650.0,0.0,13:59:38
8650.0,0.0,14:00:10
8650.0,0.0,14:00:43
8650.0,0.0,14:01:16
8671.27,0.24589595,14:01:49
8671.27,0.0,14:02:22
8671.27,0.0,14:02:56
8671.27,0.0,14:03:29
8671.27,0.0,14:04:02
8671.27,0.0,14:04:34
8671.27,0.0,14:05:08
8671.27,0.0,14:05:41
8670.71,-0.00645811,14:06:15
8670.71,0.0,14:06:48
8670.71,0.0,14:07:21
8670.71,0.0,14:07:54
8670.71,0.0,14:08:27
8670.71,0.0,14:09:00
8670.71,0.0,14:09:33
8670.71,0.0,14:10:06
8670.71,0.0,14:10:39
8670.71,0.0,14:11:12
8570.0,-1.16149658,14:11:45
8671.96,1.18973162,14:12:18
8671.96,0.0,14:12:51
8671.96,0.0,14:13:24
8671.96,0.0,14:13:57
8671.96,0.0,14:14:29
8671.89,-0.0008072,14:15:02
8671.89,0.0,14:15:35
8671.83,-0.00069189,14:16:08
8555.0,-1.34723582,14:16:41
8555.0,0.0,14:17:14
8555.0,0.0,14:17:47
8555.0,0.0,14:18:20
8555.0,0.0,14:18:52
8555.0,0.0,14:19:25
8555.0,0.0,14:19:58
8555.0,0.0,14:20:31
8555.0,0.0,14:21:04
8555.0,0.0,14:21:37
8555.03,0.00035067,14:22:10
8555.03,0.0,14:22:43
8555.03,0.0,14:23:16
8555.03,0.0,14:23:48
8555.03,0.0,14:24:22
8669.21,1.33465341,14:24:55
8669.21,0.0,14:25:27
8669.21,0.0,14:26:00
8669.21,0.0,14:26:34
8669.21,0.0,14:27:06
8669.21,0.0,14:27:40
8669.21,0.0,14:28:12
8669.21,0.0,14:28:46
8669.21,0.0,14:29:20
8669.21,0.0,14:29:53
8669.21,0.0,14:30:26
8669.21,0.0,14:30:59
8669.21,0.0,14:31:31
8669.21,0.0,14:32:04
8669.21,0.0,14:32:37
8669.21,0.0,14:33:10
8669.21,0.0,14:33:43
8669.21,0.0,14:34:16
8669.21,0.0,14:34:48
8669.21,0.0,14:35:22
8669.21,0.0,14:35:55
8669.21,0.0,14:36:27
8669.21,0.0,14:37:00
8669.21,0.0,14:37:33
8669.21,0.0,14:38:06
8669.21,0.0,14:38:39
8669.21,0.0,14:39:12
8669.21,0.0,14:39:45
8669.21,0.0,14:40:18
8669.21,0.0,14:40:51
8669.21,0.0,14:41:24
8669.21,0.0,14:41:57
8669.21,0.0,14:42:30
8669.21,0.0,14:43:02
8669.21,0.0,14:43:35
8669.21,0.0,14:44:08
8669.21,0.0,14:44:41
8669.21,0.0,14:45:13
8669.21,0.0,14:45:46
8669.21,0.0,14:46:19
8669.21,0.0,14:46:52
8686.6,0.20059498,14:47:25
8686.6,0.0,14:47:58
8686.6,0.0,14:48:31
8686.12,-0.00552575,14:49:03
8686.12,0.0,14:49:36
8685.77,-0.00402942,14:50:09
8685.77,0.0,14:50:42
8685.77,0.0,14:51:15
8685.77,0.0,14:51:47
8685.77,0.0,14:52:20
8685.77,0.0,14:52:53
8685.77,0.0,14:53:26
8685.77,0.0,14:53:59
8685.77,0.0,14:54:31
8685.77,0.0,14:55:04
8685.77,0.0,14:55:37
8685.77,0.0,14:56:10
8685.77,0.0,14:56:43
8685.77,0.0,14:57:15
8555.24,-1.50280286,14:57:48
8555.24,0.0,14:58:21
8555.24,0.0,14:58:54
8555.24,0.0,14:59:27
8555.24,0.0,15:00:00
8555.24,0.0,15:00:32
8555.24,0.0,15:01:05
8555.24,0.0,15:01:39
8555.24,0.0,15:02:12
8555.24,0.0,15:02:45
8555.24,0.0,15:03:18
8555.24,0.0,15:03:51
8555.24,0.0,15:04:24
8555.24,0.0,15:04:57
8555.24,0.0,15:05:29
8555.24,0.0,15:06:02
8555.24,0.0,15:06:35
8555.03,-0.00245464,15:07:08
8555.03,0.0,15:07:41
8555.03,0.0,15:08:14
8555.03,0.0,15:08:47
8555.03,0.0,15:09:20
8555.03,0.0,15:09:53
8555.03,0.0,15:10:25
8555.03,0.0,15:10:58
8555.23,0.00233781,15:11:31
8555.23,0.0,15:12:04
8555.23,0.0,15:12:37
8555.23,0.0,15:13:10
8555.23,0.0,15:13:43
8556.17,0.01098743,15:14:16
8556.17,0.0,15:14:48
8556.17,0.0,15:15:21
8556.17,0.0,15:15:54
8556.17,0.0,15:16:27
8556.17,0.0,15:17:00
8556.17,0.0,15:17:33
8556.17,0.0,15:18:06
8556.17,0.0,15:18:39
8556.17,0.0,15:19:13
8556.17,0.0,15:19:45
8556.17,0.0,15:20:18
8556.17,0.0,15:20:51
8556.17,0.0,15:21:24
8556.17,0.0,15:21:56
8556.17,0.0,15:22:30
8556.17,0.0,15:23:03
8556.17,0.0,15:23:36
8556.17,0.0,15:24:09
8556.17,0.0,15:24:42
8556.17,0.0,15:25:15
8556.17,0.0,15:25:48
8560.69,0.05282737,15:26:21
8560.69,0.0,15:26:54
8560.69,0.0,15:27:27
8560.69,0.0,15:28:00
8560.69,0.0,15:28:32
8560.69,0.0,15:29:05
8560.69,0.0,15:29:39
8560.69,0.0,15:30:12
8560.69,0.0,15:30:45
8560.69,0.0,15:31:18
8560.69,0.0,15:31:51
8560.69,0.0,15:32:24
8560.69,0.0,15:32:56
8560.69,0.0,15:33:29
8560.69,0.0,15:34:03
8560.69,0.0,15:34:36
8560.69,0.0,15:35:09
8560.69,0.0,15:35:42
8560.69,0.0,15:36:15
8560.69,0.0,15:36:48
8560.69,0.0,15:37:21
8560.69,0.0,15:37:54
8560.69,0.0,15:38:27
8560.69,0.0,15:39:00
8560.69,0.0,15:39:33
8560.69,0.0,15:40:06
8560.69,0.0,15:40:40
8560.69,0.0,15:41:12
8560.69,0.0,15:41:45
8689.95,1.50992502,15:42:19
8689.95,0.0,15:42:52
8689.95,0.0,15:43:24
8689.95,0.0,15:43:58
8689.95,0.0,15:44:30
8689.95,0.0,15:45:03
8689.95,0.0,15:45:36
8689.95,0.0,15:46:10
8689.95,0.0,15:46:42
8689.95,0.0,15:47:15
8689.95,0.0,15:47:48
8689.95,0.0,15:48:21
8689.95,0.0,15:48:54
8689.95,0.0,15:49:27
8689.95,0.0,15:50:00
8689.95,0.0,15:50:34
8689.95,0.0,15:51:06
8689.95,0.0,15:51:40
8689.95,0.0,15:52:13
8689.95,0.0,15:52:46
8576.02,-1.31105472,15:53:20
8576.02,0.0,15:53:53
8576.02,0.0,15:54:26
8576.02,0.0,15:54:59
8576.02,0.0,15:55:32
8576.02,0.0,15:56:05
8576.02,0.0,15:56:38
8576.02,0.0,15:57:11
8576.02,0.0,15:57:44
8576.02,0.0,15:58:17
8576.02,0.0,15:58:50
8576.02,0.0,15:59:23
8580.24,0.04920697,15:59:55
8580.24,0.0,16:00:28
8580.24,0.0,16:01:01
8689.95,1.27863556,16:01:34
8689.95,0.0,16:02:06
8689.95,0.0,16:02:40
8582.06,-1.24154915,16:03:13
8582.06,0.0,16:03:46
8582.06,0.0,16:04:19
8689.95,1.25715737,16:04:52
8689.95,0.0,16:05:24
8689.95,0.0,16:05:57
8689.95,0.0,16:06:30
8689.95,0.0,16:07:03
8689.95,0.0,16:07:37
8689.95,0.0,16:08:10
8689.95,0.0,16:08:43
8689.95,0.0,16:09:19
8689.95,0.0,16:09:52
8689.95,0.0,16:10:25
8689.95,0.0,16:10:57
8689.95,0.0,16:11:30
8689.95,0.0,16:12:03
8689.95,0.0,16:12:36
8689.95,0.0,16:13:10
8689.95,0.0,16:13:42
8689.95,0.0,16:14:15
8589.61,-1.15466717,16:14:48
8589.61,0.0,16:15:21
8589.61,0.0,16:15:54
8600.74,0.12957515,16:16:27
8600.74,0.0,16:17:00
8600.74,0.0,16:17:33
8600.74,0.0,16:18:06
8690.0,1.03781768,16:18:39
8690.0,0.0,16:19:12
8690.0,0.0,16:19:45
8690.0,0.0,16:20:18
8690.0,0.0,16:20:51
8690.0,0.0,16:21:23
8690.0,0.0,16:21:57
8690.0,0.0,16:22:30
8690.0,0.0,16:23:03
8690.0,0.0,16:23:36
8690.0,0.0,16:24:10
8690.0,0.0,16:24:43
8690.0,0.0,16:25:16
8690.0,0.0,16:25:49
8690.0,0.0,16:26:22
8690.0,0.0,16:26:55
8690.0,0.0,16:27:28
8690.0,0.0,16:28:01
8690.0,0.0,16:28:34
8690.0,0.0,16:29:07
8690.0,0.0,16:29:40
8690.0,0.0,16:30:13
8690.0,0.0,16:30:46
8690.0,0.0,16:31:19
8690.0,0.0,16:31:52
8690.0,0.0,16:32:25
8690.0,0.0,16:32:58
8690.0,0.0,16:33:31
8690.0,0.0,16:34:04
8690.0,0.0,16:34:37
8690.0,0.0,16:35:10
8690.0,0.0,16:35:42
8690.0,0.0,16:36:15
8690.0,0.0,16:36:49
8690.0,0.0,16:37:22
8600.82,-1.02623705,16:37:54
8600.82,0.0,16:38:27
8600.82,0.0,16:39:00
8600.82,0.0,16:39:34
8600.82,0.0,16:40:07
8600.82,0.0,16:40:40
8600.82,0.0,16:41:13
8600.82,0.0,16:41:46
8600.82,0.0,16:42:18
8690.0,1.03687788,16:42:51
8690.0,0.0,16:43:24
8690.0,0.0,16:43:57
8690.0,0.0,16:44:30
8690.0,0.0,16:45:03
8690.0,0.0,16:45:36
8690.0,0.0,16:46:08
8690.0,0.0,16:46:42
8690.0,0.0,16:47:15
8690.0,0.0,16:47:48
8690.0,0.0,16:48:21
8690.0,0.0,16:48:54
8690.0,0.0,16:49:27
8690.0,0.0,16:50:00
8690.0,0.0,16:50:33
8690.0,0.0,16:51:06
8690.0,0.0,16:51:40
8690.0,0.0,16:52:12
8690.0,0.0,16:52:45
8690.0,0.0,16:53:18
8690.0,0.0,16:53:51
8690.0,0.0,16:54:24
8659.0,-0.35673188,16:54:57
8659.0,0.0,16:55:30
8659.0,0.0,16:56:03
8659.0,0.0,16:56:36
8659.0,0.0,16:57:09
8659.0,0.0,16:57:42
8690.0,0.35800901,16:58:15
8690.0,0.0,16:58:49
8690.0,0.0,16:59:22
8690.0,0.0,16:59:55
8690.0,0.0,17:00:28
8690.0,0.0,17:01:01
8690.0,0.0,17:01:34
8699.0,0.10356732,17:02:08
8699.0,0.0,17:02:41
8699.0,0.0,17:03:14
8699.0,0.0,17:03:47
8699.0,0.0,17:04:20
8699.0,0.0,17:04:53
8699.0,0.0,17:05:26
8699.0,0.0,17:06:01
8699.0,0.0,17:06:34
8699.0,0.0,17:07:06
8699.0,0.0,17:07:39
8699.0,0.0,17:08:13
8699.0,0.0,17:08:47
8699.0,0.0,17:09:20
8699.0,0.0,17:09:53
8699.0,0.0,17:10:26
8690.0,-0.10346017,17:10:59
8690.0,0.0,17:11:32
8600.5,-1.02991945,17:12:06
8600.5,0.0,17:12:39
8600.5,0.0,17:13:12
8600.5,0.0,17:13:45
8600.5,0.0,17:14:18
8600.5,0.0,17:14:50
8600.5,0.0,17:15:23
8600.5,0.0,17:15:57
8600.5,0.0,17:16:30
8600.5,0.0,17:17:04
8698.56,1.14016627,17:17:37
8698.56,0.0,17:18:09
8698.56,0.0,17:18:42
8698.56,0.0,17:19:16
8698.99,0.00494335,17:19:49
8698.99,0.0,17:20:22
8698.99,0.0,17:20:55
8698.99,0.0,17:21:27
8698.99,0.0,17:22:00
8698.99,0.0,17:22:33
8698.99,0.0,17:23:07
8670.0,-0.33325708,17:23:40
8670.0,0.0,17:24:13
8670.0,0.0,17:24:46
8670.0,0.0,17:25:19
8670.0,0.0,17:25:52
8670.0,0.0,17:26:25
8670.0,0.0,17:26:59
8698.99,0.3343714,17:27:32
8698.99,0.0,17:28:05
8698.99,0.0,17:28:39
8698.99,0.0,17:29:12
8698.99,0.0,17:29:46
8698.99,0.0,17:30:19
8698.99,0.0,17:30:52
8698.99,0.0,17:31:25
8698.99,0.0,17:31:58
8685.0,-0.16082327,17:32:31
8651.0,-0.39147956,17:33:04
8651.0,0.0,17:33:38
8651.0,0.0,17:34:11
8651.0,0.0,17:34:45
8651.0,0.0,17:35:17
8651.0,0.0,17:35:50
8651.0,0.0,17:36:23
8651.0,0.0,17:36:56
8651.0,0.0,17:37:29
8651.0,0.0,17:38:02
8651.0,0.0,17:38:35
8651.0,0.0,17:39:07
8651.0,0.0,17:39:40
8651.0,0.0,17:40:13
8651.0,0.0,17:40:45
8651.0,0.0,17:41:19
8651.0,0.0,17:41:52
8651.0,0.0,17:42:25
8651.0,0.0,17:42:58
8651.0,0.0,17:43:31
8699.0,0.55484915,17:44:04
8699.0,0.0,17:44:37
8699.0,0.0,17:45:10
8699.0,0.0,17:45:43
8699.0,0.0,17:46:15
8699.0,0.0,17:46:49
8699.0,0.0,17:47:22
8699.0,0.0,17:47:54
8699.0,0.0,17:48:27
8699.0,0.0,17:49:00
8620.01,-0.90803541,17:49:33
8699.0,0.91635625,17:50:06
8699.0,0.0,17:50:39
8699.0,0.0,17:51:11
8699.0,0.0,17:51:44
8699.0,0.0,17:52:17
8699.0,0.0,17:52:50
8699.0,0.0,17:53:23
8699.0,0.0,17:53:56
8699.0,0.0,17:54:29
8699.0,0.0,17:55:02
8699.0,0.0,17:55:35
8699.0,0.0,17:56:08
8699.0,0.0,17:56:41
8699.0,0.0,17:57:13
8699.0,0.0,17:57:47
8699.0,0.0,17:58:20
8699.0,0.0,17:58:52
8699.0,0.0,17:59:25
8699.0,0.0,17:59:58
8699.0,0.0,18:00:31
8699.0,0.0,18:01:04
8699.0,0.0,18:01:38
8699.0,0.0,18:02:11
8699.0,0.0,18:02:43
8690.0,-0.10346017,18:03:16
8650.0,-0.46029919,18:03:49
8699.0,0.56647399,18:04:22
8699.0,0.0,18:04:55
8699.0,0.0,18:05:28
8699.0,0.0,18:06:01
8699.0,0.0,18:06:34
8699.0,0.0,18:07:07
8699.0,0.0,18:07:40
8699.0,0.0,18:08:14
8699.0,0.0,18:08:47
8699.0,0.0,18:09:20
8699.0,0.0,18:09:53
8699.0,0.0,18:10:26
8699.0,0.0,18:10:59
8609.99,-1.02322106,18:11:32
8609.99,0.0,18:12:05
8609.99,0.0,18:12:39
8609.99,0.0,18:13:12
8609.99,0.0,18:13:45
8609.99,0.0,18:14:18
8609.99,0.0,18:14:50
8609.99,0.0,18:15:23
8609.99,0.0,18:15:56
8609.99,0.0,18:16:29
8609.99,0.0,18:17:02
8609.99,0.0,18:17:35
8609.99,0.0,18:18:08
8609.99,0.0,18:18:41
8609.99,0.0,18:19:14
8609.99,0.0,18:19:48
8609.99,0.0,18:20:20
8609.99,0.0,18:20:53
8609.99,0.0,18:21:29
8609.99,0.0,18:22:02
8697.38,1.01498376,18:22:36
8697.38,0.0,18:23:09
8697.38,0.0,18:23:41
8697.38,0.0,18:24:15
8697.38,0.0,18:24:48
8697.38,0.0,18:25:20
8697.38,0.0,18:25:53
8697.38,0.0,18:26:27
8697.38,0.0,18:27:00
8697.38,0.0,18:27:33
8697.38,0.0,18:28:05
8697.38,0.0,18:28:39
8697.38,0.0,18:29:12
8697.38,0.0,18:29:45
8698.2,0.00942813,18:30:17
8698.2,0.0,18:30:50
8698.2,0.0,18:31:23
8698.2,0.0,18:31:56
8698.2,0.0,18:32:29
8698.2,0.0,18:33:01
8698.2,0.0,18:33:34
8698.2,0.0,18:34:08
8698.2,0.0,18:34:40
8698.2,0.0,18:35:13
8698.2,0.0,18:35:46
8698.2,0.0,18:36:19
8609.99,-1.01411786,18:36:52
8609.99,0.0,18:37:25
8600.0,-0.11602801,18:37:58
8600.0,0.0,18:38:31
8600.0,0.0,18:39:03
8600.0,0.0,18:39:36
8600.0,0.0,18:40:09
8600.0,0.0,18:40:42
8600.0,0.0,18:41:16
8600.0,0.0,18:41:48
8600.0,0.0,18:42:21
8600.0,0.0,18:42:54
8600.0,0.0,18:43:27
8583.0,-0.19767442,18:44:00
8691.97,1.2696027,18:44:33
8691.97,0.0,18:45:07
8581.0,-1.27669562,18:45:40
8581.0,0.0,18:46:13
8581.0,0.0,18:46:46
8581.0,0.0,18:47:19
8581.0,0.0,18:47:52
8581.0,0.0,18:48:25
8581.0,0.0,18:48:59
8581.0,0.0,18:49:31
8581.0,0.0,18:50:05
8581.0,0.0,18:50:38
8581.0,0.0,18:51:10
8581.0,0.0,18:51:43
8581.0,0.0,18:52:17
8581.0,0.0,18:52:50
8581.0,0.0,18:53:23
8581.0,0.0,18:53:56
8581.0,0.0,18:54:29
8581.0,0.0,18:55:02
8581.0,0.0,18:55:35
8581.0,0.0,18:56:09
8581.0,0.0,18:56:42
8581.0,0.0,18:57:15
8581.0,0.0,18:57:48
8581.0,0.0,18:58:20
8581.0,0.0,18:58:53
8581.0,0.0,18:59:26
8581.0,0.0,18:59:58
8581.0,0.0,19:00:31
8581.0,0.0,19:01:04
8581.0,0.0,19:01:38
8581.0,0.0,19:02:11
8683.43,1.19368372,19:02:44
8683.43,0.0,19:03:17
8683.43,0.0,19:03:49
8683.43,0.0,19:04:22
8683.43,0.0,19:04:55
8682.53,-0.01036457,19:05:29
8682.53,0.0,19:06:01
8682.53,0.0,19:06:35
8682.53,0.0,19:07:08
8682.53,0.0,19:07:41
8682.53,0.0,19:08:14
8682.53,0.0,19:08:47
8682.53,0.0,19:09:20
8682.53,0.0,19:09:53
8682.53,0.0,19:10:26
8682.53,0.0,19:10:58
8682.53,0.0,19:11:31
8682.53,0.0,19:12:04
8682.53,0.0,19:12:37
8682.53,0.0,19:13:10
8682.53,0.0,19:13:43
8682.53,0.0,19:14:16
8682.53,0.0,19:14:49
8682.53,0.0,19:15:22
8682.53,0.0,19:15:55
8682.53,0.0,19:16:28
8682.53,0.0,19:17:01
8682.53,0.0,19:17:34
8682.53,0.0,19:18:07
8682.53,0.0,19:18:40
8682.53,0.0,19:19:12
8682.53,0.0,19:19:45
8682.53,0.0,19:20:18
8682.53,0.0,19:20:51
8682.53,0.0,19:21:24
8682.53,0.0,19:21:57
8682.53,0.0,19:22:30
8682.53,0.0,19:23:03
8682.53,0.0,19:23:38
8682.53,0.0,19:24:11
8682.53,0.0,19:24:43
8682.53,0.0,19:25:16
8682.53,0.0,19:25:49
8682.53,0.0,19:26:22
8682.53,0.0,19:26:55
8682.53,0.0,19:27:28
8682.53,0.0,19:28:01
8682.53,0.0,19:28:34
8682.53,0.0,19:29:07
8682.53,0.0,19:29:40
8682.53,0.0,19:30:13
8682.53,0.0,19:30:46
8682.53,0.0,19:31:19
8682.53,0.0,19:31:52
8682.53,0.0,19:32:25
8682.53,0.0,19:33:00
8682.53,0.0,19:33:33
8682.53,0.0,19:34:06
8682.53,0.0,19:34:39
8682.53,0.0,19:35:11
8682.53,0.0,19:35:44
8580.1,-1.17972526,19:36:17
8580.1,0.0,19:36:50
8580.1,0.0,19:37:23
8693.27,1.3189823,19:37:55
8693.27,0.0,19:38:28
8693.27,0.0,19:39:01
8693.27,0.0,19:39:34
8693.27,0.0,19:40:07
8693.27,0.0,19:40:41
8693.27,0.0,19:41:13
8693.27,0.0,19:41:46
8693.27,0.0,19:42:19
8693.27,0.0,19:42:52
8693.27,0.0,19:43:24
8693.27,0.0,19:43:58
8693.27,0.0,19:44:31
8693.27,0.0,19:45:04
8693.27,0.0,19:45:37
8693.27,0.0,19:46:10
8693.27,0.0,19:46:43
8693.27,0.0,19:47:16
8693.27,0.0,19:47:49
8693.27,0.0,19:48:21
8693.27,0.0,19:48:54
8692.14,-0.01299856,19:49:27
8692.14,0.0,19:50:00
8692.14,0.0,19:50:33
8692.14,0.0,19:51:05
8692.14,0.0,19:51:39
8692.14,0.0,19:52:12
8692.14,0.0,19:52:45
8692.14,0.0,19:53:18
8692.14,0.0,19:53:51
8692.14,0.0,19:54:23
8692.14,0.0,19:54:56
8692.14,0.0,19:55:29
8692.14,0.0,19:56:02
8692.14,0.0,19:56:35
8692.14,0.0,19:57:09
8692.14,0.0,19:57:41
8692.14,0.0,19:58:14
8692.14,0.0,19:58:47
8692.14,0.0,19:59:20
8692.14,0.0,19:59:54
8692.14,0.0,20:00:27
8692.14,0.0,20:00:59
8692.14,0.0,20:01:32
8692.14,0.0,20:02:05
8692.14,0.0,20:02:39
8692.14,0.0,20:03:12
8692.14,0.0,20:03:45
8692.14,0.0,20:04:18
8692.14,0.0,20:04:50
8692.14,0.0,20:05:23
8692.14,0.0,20:05:56
8692.14,0.0,20:06:29
8692.14,0.0,20:07:02
8692.14,0.0,20:07:35
8692.14,0.0,20:08:08
8692.14,0.0,20:08:41
